id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
6104,SKBO,large_airport,"El Dorado International Airport",4.70159,-74.1469,8361,SA,Colombia,CO,"Bogotá Capital District",CO-DC,DC,Bogota,1,SKBO,SKBO,BOG,BOG,https://eldorado.aero/,https://en.wikipedia.org/wiki/El_Dorado_International_Airport,Cundinamarca,51275,2024-04-22T14:10:17+00:00
6109,SKCG,medium_airport,"Rafael Nuñez International Airport",10.4424,-75.513,4,SA,Colombia,CO,"Bolívar Department",CO-BOL,BOL,Cartagena,1,SKCG,SKCG,CTG,CTG,,https://en.wikipedia.org/wiki/Rafael_N%C3%BA%C3%B1ez_International_Airport,,750,2009-10-20T10:46:09+00:00
6158,SKRG,medium_airport,"Jose Maria Córdova International Airport",6.16454,-75.4231,6955,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Medellín,1,SKRG,SKRG,MDE,MDE,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_C%C3%B3rdova_International_Airport,,750,2017-08-14T21:49:57+00:00
6110,SKCL,medium_airport,"Alfonso Bonilla Aragon International Airport",3.54322,-76.3816,3162,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Cali,1,SKCL,SKCL,CLO,CLO,https://www.aerocali.com.co/,https://en.wikipedia.org/wiki/Alfonso_Bonilla_Arag%C3%B3n_International_Airport,"Palmaseca International, 02-20",750,2019-08-15T00:05:28+00:00
6105,SKBQ,medium_airport,"Ernesto Cortissoz International Airport",10.8896,-74.7808,98,SA,Colombia,CO,"Atlántico Department",CO-ATL,ATL,Barranquilla,1,SKBQ,SKBQ,BAQ,BAQ,,https://en.wikipedia.org/wiki/Ernesto_Cortissoz_International_Airport,,750,2009-10-20T10:46:07+00:00
6163,SKSP,medium_airport,"Gustavo Rojas Pinilla International Airport",12.5836,-81.7112,19,NA,Colombia,CO,"San Andrés, Providencia y Santa Catalina Department",CO-SAP,SAP,"San Andrés",1,SKSP,SKSP,ADZ,ADZ,,https://en.wikipedia.org/wiki/Gustavo_Rojas_Pinilla_International_Airport,,750,2023-07-28T19:24:02+00:00
6161,SKSM,medium_airport,"Simón Bolívar International Airport",11.1196,-74.2306,22,SA,Colombia,CO,"Magdalena Department",CO-MAG,MAG,"Santa Marta",1,SKSM,SKSM,SMR,SMR,,https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport_(Colombia),,750,2015-05-08T23:40:04+00:00
6132,SKMD,medium_airport,"Enrique Olaya Herrera Airport",6.219686,-75.590597,4949,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Medellín,1,SKMD,SKMD,EOH,EOH,,https://en.wikipedia.org/wiki/Enrique_Olaya_Herrera_International_Airport,,750,2025-01-10T11:41:43+00:00
6148,SKPE,medium_airport,"Matecaña International Airport",4.81267,-75.7395,4416,SA,Colombia,CO,"Risaralda Department",CO-RIS,RIS,Pereira,1,SKPE,SKPE,PEI,PEI,http://aeromate.gov.co,https://en.wikipedia.org/wiki/Mateca%C3%B1a_International_Airport,,750,2019-09-26T06:33:21+00:00
6155,SKPV,medium_airport,"El Embrujo Airport",13.357461,-81.357977,10,NA,Colombia,CO,"San Andrés, Providencia y Santa Catalina Department",CO-SAP,SAP,Providencia,1,SKPV,SKPV,PVA,PVA,,https://en.wikipedia.org/wiki/El_Embrujo_Airport,,750,2023-07-28T19:20:52+00:00
6108,SKCC,medium_airport,"Camilo Daza International Airport",7.92757,-72.5115,1096,SA,Colombia,CO,"Norte de Santander Department",CO-NSA,NSA,Cúcuta,1,SKCC,SKCC,CUC,CUC,,https://en.wikipedia.org/wiki/Camilo_Daza_International_Airport,,750,2009-10-20T10:46:08+00:00
6140,SKMZ,medium_airport,"La Nubia Airport",5.0296,-75.4647,6871,SA,Colombia,CO,"Caldas Department",CO-CAL,CAL,Manizales,1,SKMZ,SKMZ,MZL,MZL,,https://en.wikipedia.org/wiki/La_Nubia_Airport,,750,2009-10-20T10:46:19+00:00
6099,SKAR,medium_airport,"El Eden Airport",4.45278,-75.7664,3990,SA,Colombia,CO,"Quindio Department",CO-QUI,QUI,Armenia,1,SKAR,SKAR,AXM,AXM,,https://en.wikipedia.org/wiki/El_Ed%C3%A9n_Airport,,750,2019-09-26T06:31:17+00:00
6102,SKBG,medium_airport,"Palonegro Airport",7.1265,-73.1848,3897,SA,Colombia,CO,"Santander Department",CO-SAN,SAN,Bucaramanga,1,SKBG,SKBG,BGA,BGA,,https://en.wikipedia.org/wiki/Palonegro_International_Airport,,750,2025-02-24T22:18:52+00:00
6130,SKLT,medium_airport,"Alfredo Vásquez Cobo International Airport",-4.19355,-69.9432,277,SA,Colombia,CO,"Amazonas Department",CO-AMA,AMA,Leticia,1,SKLT,SKLT,LET,LET,,https://en.wikipedia.org/wiki/V%C3%A1squez_Cobo_International_Airport,,750,2009-10-20T10:46:17+00:00
6159,SKRH,medium_airport,"Almirante Padilla Airport",11.5262,-72.926,43,SA,Colombia,CO,"La Guajira Department",CO-LAG,LAG,Riohacha,1,SKRH,SKRH,RCH,RCH,,https://en.wikipedia.org/wiki/Riohacha_Airport,,750,2009-10-20T10:46:19+00:00
6177,SKVV,medium_airport,"Vanguardia Airport",4.16787,-73.6138,1394,SA,Colombia,CO,"Meta Department",CO-MET,MET,Villavicencio,1,SKVV,SKVV,VVC,VVC,,https://en.wikipedia.org/wiki/La_Vanguardia_Airport,,750,2009-10-20T10:46:27+00:00
6154,SKPS,medium_airport,"Antonio Nariño Airport",1.39625,-77.2915,5951,SA,Colombia,CO,"Nariño Department",CO-NAR,NAR,Chachagüí,1,SKPS,SKPS,PSO,PSO,,https://en.wikipedia.org/wiki/Antonio_Nari%C3%B1o_Airport,Pasto,750,2024-04-22T14:00:13+00:00
6124,SKIB,medium_airport,"Perales Airport",4.42161,-75.1333,2999,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Ibagué,1,SKIB,SKIB,IBE,IBE,,https://en.wikipedia.org/wiki/Perales_Airport,,750,2015-05-09T00:02:45+00:00
6139,SKMU,medium_airport,"Fabio Alberto Leon Bentley Airport",1.25366,-70.2339,680,SA,Colombia,CO,"Vaupés Department",CO-VAU,VAU,Mitú,1,SKMU,SKMU,MVP,MVP,,https://en.wikipedia.org/wiki/Fabio_Alberto_Le%C3%B3n_Bentley_Airport,,750,2015-05-09T00:18:09+00:00
6138,SKMR,medium_airport,"Los Garzones Airport",8.82374,-75.8258,41,SA,Colombia,CO,"Córdoba Department",CO-COR,COR,Montería,1,SKMR,SKMR,MTR,MTR,,https://en.wikipedia.org/wiki/Los_Garzones_Airport,,750,2022-04-09T16:29:04+00:00
6118,SKFL,medium_airport,"Gustavo Artunduaga Paredes Airport",1.58919,-75.5644,803,SA,Colombia,CO,"Caquetá Department",CO-CAQ,CAQ,Florencia,1,SKFL,SKFL,FLA,FLA,,https://en.wikipedia.org/wiki/Gustavo_Artunduaga_Paredes_Airport,,500,2015-05-08T23:57:24+00:00
40906,SK-429,small_airport,"Leticia Airport",4.463611,-75.033611,2197,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Alvarado,0,,,,LCT,,,,50,2009-10-20T10:45:58+00:00
6123,SKGY,small_airport,"Guaymaral Airport",4.81233,-74.0649,8390,NA,Colombia,CO,"Bogotá Capital District",CO-DC,DC,Chía,0,SKGY,,,GYM,,https://en.wikipedia.org/wiki/Guaymaral_Airport,,50,2024-05-06T16:07:40+00:00
40593,SK-489,small_airport,"San Antonio Airport",0.679722,-70.4375,649,SA,Colombia,CO,"Vaupés Department",CO-VAU,VAU,Mitu,0,,,,MSA,,,,50,2009-10-20T10:46:03+00:00
40797,SK-350,small_airport,"Tapa Chicamocha Airport",4.416667,-73.4975,5658,SA,Colombia,CO,"Meta Department",CO-MET,MET,Villavicencio,0,,,,VVL,,,,50,2009-10-20T10:45:53+00:00
6117,SKEJ,medium_airport,"Yariguíes Airport",7.02433,-73.8068,412,SA,Colombia,CO,"Santander Department",CO-SAN,SAN,Barrancabermeja,1,SKEJ,SKEJ,EJA,EJA,,https://en.wikipedia.org/wiki/Yarigu%C3%ADes_Airport,,750,2015-05-08T23:46:39+00:00
6115,SKCZ,medium_airport,"Las Brujas Airport",9.33274,-75.2856,528,SA,Colombia,CO,"Sucre Department",CO-SUC,SUC,Corozal,1,SKCZ,SKCZ,CZU,CZU,,https://en.wikipedia.org/wiki/Las_Brujas_Airport_(Colombia),,750,2015-05-08T23:54:19+00:00
6126,SKIP,medium_airport,"San Luis Airport",0.861946,-77.671783,9765,SA,Colombia,CO,"Nariño Department",CO-NAR,NAR,Ipiales,1,SKIP,SKIP,IPI,IPI,,https://en.wikipedia.org/wiki/San_Luis_Airport_(Colombia),,750,2024-04-22T13:56:41+00:00
6141,SKNV,medium_airport,"Benito Salas Airport",2.95015,-75.294,1464,SA,Colombia,CO,"Huila Department",CO-HUI,HUI,Neiva,1,SKNV,SKNV,NVA,NVA,,https://en.wikipedia.org/wiki/Benito_Salas_Airport,"La Manguita",750,2015-05-09T00:21:46+00:00
6100,SKAS,medium_airport,"Tres De Mayo Airport",0.505228,-76.5008,815,SA,Colombia,CO,"Putumayo Department",CO-PUT,PUT,"Puerto Asís",1,SKAS,SKAS,PUU,PUU,,https://en.wikipedia.org/wiki/Tres_de_Mayo_Airport,,750,2015-05-09T00:30:22+00:00
6146,SKPC,medium_airport,"German Olano Airport",6.18472,-67.4932,177,SA,Colombia,CO,"Vichada Department",CO-VID,VID,"Puerto Carreño",1,SKPC,SKPC,PCR,PCR,,https://en.wikipedia.org/wiki/Germ%C3%A1n_Olano_Airport,"Puerto Carreño Airport",750,2015-05-09T00:36:05+00:00
6147,SKPD,medium_airport,"Obando Cesar Gaviria Trujillo Airport",3.85353,-67.9062,460,SA,Colombia,CO,"Guainía Department",CO-GUA,GUA,"Puerto Inírida",1,SKPD,SKPD,PDA,PDA,,https://en.wikipedia.org/wiki/Obando_Airport,,750,2022-01-15T02:00:19+00:00
6172,SKUI,medium_airport,"El Caraño Airport",5.69076,-76.6412,204,SA,Colombia,CO,"Chocó Department",CO-CHO,CHO,Quibdó,1,SKUI,SKUI,UIB,UIB,,https://en.wikipedia.org/wiki/El_Cara%C3%B1o_Airport,,750,2009-10-20T10:46:26+00:00
6160,SKSJ,medium_airport,"Jorge E. Gonzalez Torres Airport",2.57969,-72.6394,605,SA,Colombia,CO,"Guaviare Department",CO-GUV,GUV,"San José Del Guaviare",1,SKSJ,SKSJ,SJE,SJE,,https://en.wikipedia.org/wiki/Jorge_Enrique_Gonz%C3%A1lez_Torres_Airport,,750,2015-05-09T00:38:44+00:00
6168,SKTM,medium_airport,"Gustavo Vargas Airport",6.45108,-71.7603,1050,SA,Colombia,CO,"Arauca Department",CO-ARA,ARA,Tame,1,SKTM,SKTM,TME,TME,,https://en.wikipedia.org/wiki/Gabriel_Vargas_Santos_Airport,,750,2015-05-09T00:48:55+00:00
6112,SKCO,medium_airport,"La Florida Airport",1.81442,-78.7492,8,SA,Colombia,CO,"Nariño Department",CO-NAR,NAR,Tumaco,1,SKCO,SKCO,TCO,TCO,,https://en.wikipedia.org/wiki/La_Florida_Airport_(Colombia),,750,2015-05-09T00:50:39+00:00
6176,SKVP,medium_airport,"Alfonso López Pumarejo Airport",10.435,-73.2495,483,SA,Colombia,CO,"César Department",CO-CES,CES,Valledupar,1,SKVP,SKVP,VUP,VUP,,https://en.wikipedia.org/wiki/Valledupar_Airport,,750,2009-10-20T10:46:27+00:00
6178,SKYP,medium_airport,"El Alcaravan - Yopal Airport",5.31911,-72.384,1028,NA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Yopal,1,SKYP,SKYP,EYP,EYP,,https://en.wikipedia.org/wiki/El_Alcarav%C3%A1n_Airport,,750,2025-03-09T22:23:59+00:00
6127,SKLC,medium_airport,"Antonio Roldán Betancur Airport",7.81196,-76.7164,46,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Carepa,1,SKLC,SKLC,APO,APO,,https://en.wikipedia.org/wiki/Antonio_Rold%C3%A1n_Betancur_Airport,,500,2023-07-28T19:40:40+00:00
6098,SKAP,medium_airport,"Gomez Nino Apiay Air Base",4.07607,-73.5627,1207,SA,Colombia,CO,"Meta Department",CO-MET,MET,Apiay,0,SKAP,SKAP,API,APY,,https://en.wikipedia.org/wiki/Captain_Luis_F._G%C3%B3mez_Ni%C3%B1o_Air_Base,,325,2012-11-22T08:24:25+00:00
6113,SKCU,medium_airport,"Juan H White Airport",7.96847,-75.1985,174,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Caucasia,0,SKCU,SKCU,CAQ,CAQ,,https://en.wikipedia.org/wiki/Juan_H._White_Airport,"Caucasia Airport",250,2015-05-09T00:59:27+00:00
6120,SKGI,medium_airport,"Santiago Vila Airport",4.27624,-74.7967,900,SA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,Girardot,0,SKGI,SKGI,GIR,GIR,,https://en.wikipedia.org/wiki/Santiago_Vila_Airport,,250,2015-05-08T23:59:42+00:00
6152,SKPQ,medium_airport,"German Olano Air Base",5.48361,-74.6574,566,SA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,"La Dorada",0,SKPQ,SKPQ,PAL,PQE,,https://en.wikipedia.org/wiki/Captain_Germ%C3%A1n_Olano_Moreno_Air_Base,"Palanquero Airport",250,2014-08-22T01:17:29+00:00
6170,SKUA,medium_airport,"Marandúa Air Base",5.52448,-68.6856,285,SA,Colombia,CO,"Vichada Department",CO-VID,VID,Marandúa,0,SKUA,,,MQZ,,https://en.wikipedia.org/wiki/Marand%C3%BAa_Air_Base,,250,2012-11-22T08:26:17+00:00
6157,SKQU,medium_airport,"Mariquita Airport",5.21256,-74.8836,1531,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Mariquita,0,SKQU,SKQU,MQU,MQU,,https://en.wikipedia.org/wiki/Mariquita_Airport,,250,2015-05-09T00:14:49+00:00
6142,SKOC,medium_airport,"Aguas Claras Airport",8.31506,-73.3583,3850,SA,Colombia,CO,"Norte de Santander Department",CO-NSA,NSA,Ocaña,0,SKOC,SKOC,OCV,OCV,,https://en.wikipedia.org/wiki/Aguas_Claras_Airport,,250,2015-05-09T00:24:06+00:00
32314,SKNQ,small_airport,"Reyes Murillo Airport",5.710348,-77.261868,12,SA,Colombia,CO,"Chocó Department",CO-CHO,CHO,Nuquí,1,SKNQ,SKNQ,NQU,NQU,,https://en.wikipedia.org/wiki/Reyes_Murillo_Airport,,150,2024-05-26T17:53:32+00:00
41597,CO-LCR,small_airport,"Virgilio Barco Vargas (La Chorrera) Airport",-1.456361,-72.801086,564,SA,Colombia,CO,"Amazonas Department",CO-AMA,AMA,"La Chorrera",1,SKHZ,,LCR,,,https://en.wikipedia.org/wiki/La_Chorrera_Airport,,100,2025-02-02T16:57:51+00:00
308661,SKNA,small_airport,"La Macarena Airport",2.17565,-73.78674,790,SA,Colombia,CO,"Meta Department",CO-MET,MET,"La Macarena",1,SKNA,SKNA,LMC,,,https://en.wikipedia.org/wiki/La_Macarena_Airport,"Aeropuerto Javier Noreña Valencia",100,2024-04-22T20:51:54+00:00
40887,SK-409,small_airport,"El Diamante Airport",4.571667,-74.939167,1268,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Alvarado,0,,,,ALV,,,,50,2009-10-20T10:45:57+00:00
40894,SK-446,small_airport,"Ventaquemada Airport",4.516667,-74.983333,1700,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Alvarado,0,,,,VTQ,,,,50,2009-10-20T10:46:01+00:00
40898,SK-404,small_airport,"Calicanto Airport",4.488611,-75.01,2024,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Alvarado,0,,,,CAT,,,,50,2009-10-20T10:45:57+00:00
40868,SK-405,small_airport,"Cerritos Airport",4.841625,-74.775853,756,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Ambalema,0,,,,CRR,,,,50,2024-10-25T12:30:02+00:00
40869,SK-414,small_airport,"El Santuario Airport",4.905278,-74.785,750,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Ambalema,0,,,,AMB,,,,50,2009-10-20T10:45:58+00:00
40870,SK-415,small_airport,"El Triunfo Airport",4.868889,-74.8025,761,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Ambalema,0,,,,ETR,,,,50,2009-10-20T10:45:58+00:00
40873,SK-433,small_airport,"Pajonales Airport",4.759444,-74.833056,767,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Ambalema,0,,,,PJS,,,,50,2009-10-20T10:45:59+00:00
41044,SK-144,small_airport,"Ayacucho Airport",8.6,-73.616667,415,SA,Colombia,CO,"César Department",CO-CES,CES,Ayacucho,0,,,AYC,AYC,,,,50,2012-06-24T18:00:43+00:00
40871,SK-210,small_airport,"Colombaima Airport",4.739167,-74.805,745,SA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,Beltran,0,,,,COL,,,,50,2009-10-20T10:45:41+00:00
40849,SK-213,small_airport,"La Libélula Airport",4.919444,-74.055833,8410,SA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,Cajiga,0,,,,CJI,,,,50,2009-10-20T10:45:41+00:00
6119,SKGB,small_airport,"Marco Fidel Suarez Air Base",3.45899,-76.4966,3165,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Cali,0,SKGB,,,,,https://en.wikipedia.org/wiki/Marco_Fidel_Su%C3%A1rez_Air_Base,,50,2024-05-18T22:59:15+00:00
40892,SK-406,small_airport,"Chicoral - Estra Airport",4.202222,-74.969722,1248,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Chicoral,0,,,,CHA,,,,50,2009-10-20T10:45:57+00:00
40775,SK-297,small_airport,"La Cabana Airport",4.301944,-73.369722,1025,SA,Colombia,CO,"Meta Department",CO-MET,MET,Cumaral,0,,,,LAC,,,,50,2009-10-20T10:45:48+00:00
40876,SK-411,small_airport,"El Espinal Airport",4.150556,-74.871111,1031,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,"El Espinal",0,,,,ESP,,,,50,2009-10-20T10:45:57+00:00
40885,SK-401,small_airport,"Aniversario Estra Airport",4.123056,-74.910833,1058,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,"El Espinal",0,,,,ESS,,,,50,2009-10-20T10:45:57+00:00
40880,SK-400,small_airport,"Agua Blanca Airport",4.185556,-74.895833,1068,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Espinal,0,,,,AGB,,,,50,2009-10-20T10:45:57+00:00
40881,SK-432,small_airport,"Nueva York Airport",4.133333,-74.9,1050,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Espinal,0,,,,NYY,,,,50,2009-10-20T10:45:59+00:00
40875,SK-413,small_airport,"El Recuerdo Airport",4.242778,-74.8375,968,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Flandes,0,,,,ELR,,,,50,2009-10-20T10:45:57+00:00
40882,SK-440,small_airport,"San Jerónimo Airport",4.376389,-74.9,1633,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Flandes,0,,,,SCY,,,,50,2009-10-20T10:45:59+00:00
40874,SK-398,small_airport,"Aerosport Airport",4.183889,-74.834722,958,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Flandes,0,,,,FLD,,,,50,2009-10-20T10:45:56+00:00
40867,SK-417,small_airport,"Ganadería Airport",5.170278,-74.764167,762,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Honda,0,,,,GTT,,,,50,2009-10-20T10:45:58+00:00
40902,SK-412,small_airport,"El Paraíso Airport",4.386667,-75.023333,2187,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Ibague,0,,,,EPR,,,,50,2009-10-20T10:45:57+00:00
40904,SK-408,small_airport,"El Aceituno Airport",4.347222,-75.024167,2131,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Ibague,0,,,,ECB,,,,50,2009-10-20T10:45:57+00:00
354456,SKJC,small_airport,"Juanchaco Airport",3.933991,-77.361453,47,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Juanchaco,0,SKJC,,,,,https://en.wikipedia.org/wiki/Juanchaco_Airport,,50,2022-05-18T08:11:11+00:00
41047,SKUB,small_airport,"Uribe Airport",3.2375,-74.347222,8377,SA,Colombia,CO,"Meta Department",CO-MET,MET,"La Uribe",0,SKUB,SKUB,URI,,,https://en.wikipedia.org/wiki/Uribe_Airport,,50,2024-04-25T21:49:30+00:00
40877,SK-420,small_airport,"Hacienda García Airport",4.853889,-74.889167,1087,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Lérida,0,,,,LRI,,,,50,2009-10-20T10:45:58+00:00
40883,SK-441,small_airport,"San José Airport",4.942222,-74.906389,1000,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Lérida,0,,,,LRA,,,,50,2009-10-20T10:45:59+00:00
40886,SK-425,small_airport,"La Carmelita Airport",4.816111,-74.931944,1437,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Lérida,0,,,,LER,,,,50,2009-10-20T10:45:58+00:00
6131,SKMA,small_airport,"Major Justino Mariño Cuesto Air Base",4.727953,-74.2756,8325,NA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,Madrid,0,SKMA,,,,,https://en.wikipedia.org/wiki/Major_Justino_Mari%C3%B1o_Cuesto_Air_Base,,50,2024-01-20T20:23:53+00:00
40686,SK-250,small_airport,"Manaure Airport",11.783333,-72.416667,13,SA,Colombia,CO,"La Guajira Department",CO-LAG,LAG,Manaure,0,,,,MAG,,,,50,2009-10-20T10:45:45+00:00
41038,SK-217,small_airport,"Medina Airport",4.483687,-73.344739,1315,SA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,Medina,0,,,MND,MND,,,,50,2022-03-18T16:31:46+00:00
6133,SKME,small_airport,"Lieutenant Colonel Luis F. Pinto Parra Air Base",4.21644,-74.635,1028,SA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,Melgar,0,SKME,,,,,https://en.wikipedia.org/wiki/Lieutenant_Colonel_Luis_F._Pinto_Parra_Air_Base,,50,2025-02-24T22:38:37+00:00
40582,SK-494,small_airport,"Santa Isabel Airport",0.117778,-70.193056,596,SA,Colombia,CO,"Vaupés Department",CO-VAU,VAU,Mitu,0,,,,MIS,,,,50,2009-10-20T10:46:04+00:00
40595,SK-504,small_airport,"Villa Nueva Airport",0.280556,-70.456667,622,SA,Colombia,CO,"Vaupés Department",CO-VAU,VAU,Mitu,0,,,,MVN,,,,50,2009-10-20T10:46:05+00:00
40852,SK-040,small_airport,"Muzo Airport",5.547222,-74.112778,3000,SA,Colombia,CO,"Boyacá Department",CO-BOY,BOY,Muzo,0,,,,MUZ,,,,50,2009-10-20T10:45:30+00:00
40960,SK-464,small_airport,"Praga Airport",4.589167,-75.981667,3025,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Obando,0,,,,OBA,,,,50,2009-10-20T10:46:01+00:00
32126,SKOE,small_airport,"Orocue Airport",4.79222,-71.3564,434,SA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Orocue,0,SKOE,SKOE,ORC,ORC,,https://en.wikipedia.org/wiki/Orocue_Airport,,50,2024-05-20T20:10:26+00:00
6144,SKPA,small_airport,"Juan Jose Rondon Airport",5.76454,-73.1054,8205,NA,Colombia,CO,"Boyacá Department",CO-BOY,BOY,Paipa,0,SKPA,SKPA,RON,,,https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_Rond%C3%B3n_Airport,,50,2023-03-25T11:39:47+00:00
40891,SK-427,small_airport,"La Opia Airport",4.451389,-74.965556,1856,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Piedras,0,,,,PRA,,,,50,2009-10-20T10:45:58+00:00
40896,SK-399,small_airport,"Agua Blanca Airport",4.467222,-74.993333,1920,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Piedras,0,,,,ABT,,,,50,2009-10-20T10:45:56+00:00
40901,SK-442,small_airport,"Santa Ana Airport",4.408333,-75.021667,2192,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Piedras,0,,,SQB,,,,,50,2009-10-20T10:45:59+00:00
40903,SK-444,small_airport,"Teucali Airport",4.427989,-75.01546,2201,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Piedras,0,,,,TEU,,,,50,2024-05-25T01:08:29+00:00
40907,SK-439,small_airport,"San Javier Airport",4.401389,-75.035556,2270,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Piedras,0,,,,SJT,,,,50,2009-10-20T10:45:59+00:00
40908,SK-447,small_airport,"Waterloo Airport",4.442222,-75.035556,2262,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Piedras,0,,,,PIE,,,,50,2009-10-20T10:46:01+00:00
6175,SKVL,small_airport,"Velásquez Airport",5.93904,-74.457,566,SA,Colombia,CO,"Boyacá Department",CO-BOY,BOY,"Puerto Boyacá",0,SKVL,SKVL,PYA,,,https://en.wikipedia.org/wiki/Velasquez_Airport,,50,2024-05-16T20:32:35+00:00
40627,SK-327,small_airport,"Morelia Airport",3.750453,-71.456137,607,SA,Colombia,CO,"Meta Department",CO-MET,MET,"Puerto Gaitán",0,SKMO,,MSK,PGT,,https://en.wikipedia.org/wiki/Morel%C3%ADa_Airport,,50,2025-02-24T22:27:35+00:00
41034,SKOL,small_airport,"Puerto López Airport",4.089869,-72.976483,599,SA,Colombia,CO,"Meta Department",CO-MET,MET,"Puerto López",0,SKOL,,,,,,,50,2009-10-20T10:46:19+00:00
32310,SKFR,small_airport,"Furatena Airport",5.5275,-74.1869,3850,SA,Colombia,CO,"Boyacá Department",CO-BOY,BOY,Quipama,0,SKFR,,,QPM,,https://en.wikipedia.org/wiki/Furatena_Airport,,50,2024-05-18T22:59:04+00:00
40778,SK-382,small_airport,"El Marne Airport",7.428333,-73.376111,416,SA,Colombia,CO,"Santander Department",CO-SAN,SAN,Rionegro,0,,,,ELM,,,,50,2009-10-20T10:45:56+00:00
40816,SK-384,small_airport,"El Tornillo Airport",7.621667,-73.6225,246,SA,Colombia,CO,"Santander Department",CO-SAN,SAN,Rionegro,0,,,,ETO,,,,50,2009-10-20T10:45:56+00:00
40760,SK-171,small_airport,"La Matua Airport",10.207222,-73.263333,343,SA,Colombia,CO,"César Department",CO-CES,CES,"San Diego",0,,,,LAT,,,,50,2009-10-20T10:45:38+00:00
40820,SK-340,small_airport,"San Juanito Airport",4.433333,-73.65,8198,SA,Colombia,CO,"Meta Department",CO-MET,MET,"San Juanito",0,,,,SJJ,,,,50,2009-10-20T10:45:52+00:00
353409,CO-0068,small_airport,"San Martín Airport",3.70239,-73.68825,1378,SA,Colombia,CO,"Meta Department",CO-MET,MET,"San Martín",0,,,,,,,,50,2022-03-08T20:40:15+00:00
41040,SK-221,small_airport,"San Pedro De Jagua Airport",4.65,-73.333333,2460,SA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,"San Pedro De Jagua",0,,,,SJG,,,,50,2009-10-20T10:45:43+00:00
6137,SKMP,small_airport,"San Bernardo Airport",9.258348,-74.438393,60,SA,Colombia,CO,"Bolívar Department",CO-BOL,BOL,"Santa Cruz de Mompóx",0,SKMP,SKMP,MMP,MMP,,https://en.wikipedia.org/wiki/San_Bernardo_Airport,,50,2024-04-23T14:19:50+00:00
